x1,x2,y
-0.420662-0.907217j,-0.834337+0.551254j,-7.936685+1.688381j
-0.973295-0.229560j,+0.597494+0.801873j,+1.860071+5.726306j
-0.978244-0.207460j,+0.956121-0.292971j,+4.714240-2.966147j
-0.648166+0.761499j,-0.919649-0.392740j,-9.301692-0.857425j
+0.994126-0.108233j,+0.858440+0.512914j,+9.849896+3.778615j
+0.997123-0.075797j,+0.471868-0.881669j,+6.766310-7.280747j
+0.912046+0.410089j,-0.178604-0.983921j,+1.307304-6.641102j
+0.998055+0.062346j,+0.540731+0.841195j,+7.320016+6.916600j
+0.934671+0.355514j,+0.808340+0.588715j,+9.270735+5.776267j
+0.294086-0.955779j,-0.566399-0.824131j,-3.648934-9.460388j
-0.816302-0.577626j,+0.851263-0.524740j,+4.361197-5.930794j
+0.767174-0.641439j,+0.981491-0.191506j,+10.153453-3.456367j
-0.997264-0.073926j,-0.998879+0.047333j,-10.982824+0.156889j
-0.264574+0.964365j,+0.707768+0.706445j,+4.868426+8.544653j
-0.508667-0.860963j,-0.257686-0.966229j,-3.587486-10.312720j
-0.160758-0.986994j,+0.780008-0.625770j,+5.757790-7.967139j
-0.582106-0.813113j,-0.976451+0.215739j,-9.557927-0.713430j
-0.890437+0.455107j,-0.727861+0.685724j,-8.494200+6.851117j
+0.999991+0.004261j,-0.906741+0.421688j,-4.253954+3.386290j
-0.259103+0.965850j,+0.151992-0.988382j,+0.438625-5.009505j
-0.641703-0.766953j,-0.454364-0.890816j,-5.560018-9.427390j
-0.977139-0.212600j,-0.803655+0.595096j,-9.360657+4.122965j
+0.654106-0.756403j,-0.939722+0.341939j,-5.555460+0.466300j
+0.796015-0.605277j,-0.999995+0.003179j,-5.611914-1.790398j
-0.966958+0.254935j,-0.829332-0.558757j,-9.535529-3.705248j
-0.061950+0.998079j,+0.167623-0.985851j,+1.155137-4.892571j
+0.773706-0.633544j,+0.271681+0.962387j,+4.494568+5.798466j
-0.811866+0.583844j,+0.722491-0.691381j,+3.344326-3.779515j
+0.416604-0.909088j,+0.425757+0.904837j,+4.655869+4.511436j
+0.745173+0.666871j,+0.046758-0.998906j,+2.609585-5.990636j
+0.577241+0.816574j,+0.706526-0.707687j,+7.383934-3.211773j
-0.996203+0.087062j,-0.932730-0.360575j,-10.450451-2.623412j
-0.955597+0.294676j,-0.427960+0.903798j,-6.290471+8.114410j
-0.533629+0.845719j,-0.920057+0.391784j,-8.961343+5.671429j
+0.436094-0.899901j,+0.995949+0.089924j,+9.275870-1.980308j
-0.415912-0.909405j,-0.394886+0.918730j,-4.406825+4.621627j
+0.887919+0.459999j,+0.390043-0.920797j,+5.784102-5.986376j
-0.991999+0.126247j,+0.999111-0.042158j,+5.016891+0.041473j
+0.228124+0.973632j,-0.967891+0.251371j,-7.058754+4.931865j
-0.822158-0.569259j,-0.978598+0.205784j,-10.295254-0.061509j
-0.987911+0.155023j,-0.466176-0.884692j,-6.693139-6.612469j
+0.536756-0.843738j,+0.880236+0.474537j,+8.652153+1.265080j
-0.429317+0.903154j,+0.456912+0.889512j,+2.367342+9.825557j
+0.797903-0.602786j,+0.561009-0.827810j,+6.881776-8.430839j
-0.943458-0.331493j,+0.936232-0.351382j,+4.659483-3.805535j
+0.211937-0.977283j,+0.173358+0.984859j,+2.022671+4.947021j
-0.966916+0.255094j,+0.526901-0.849927j,+1.314457-6.034134j
+0.985422+0.170130j,-0.596622-0.802522j,-1.816715-5.909786j
+0.998296-0.058352j,-0.837058+0.547114j,-3.701575+4.201859j
+0.920464+0.390826j,-0.768097+0.640334j,-3.383381+6.295148j
+0.521190-0.853441j,-0.975831-0.218527j,-6.243077-4.308536j
+0.531733+0.846912j,-0.693086+0.720855j,-3.949488+8.307578j
+0.848985-0.528416j,-0.632181+0.774821j,-2.510492+4.613317j
+0.859747+0.510719j,-0.226611+0.973985j,+0.766355+9.324041j
+0.812669-0.582725j,+0.280155-0.959955j,+4.679247-9.427814j
-0.173601-0.984816j,+0.242055+0.970262j,+1.415641+4.807651j
-0.624995+0.780629j,-0.920961-0.389654j,-9.242675-0.775343j
-0.977357-0.211595j,-0.950662-0.310227j,-10.537372-3.116604j
+0.601133+0.799149j,-0.721650+0.692258j,-3.969800+7.935513j
-0.992399-0.123065j,-0.694764-0.719237j,-8.535311-6.123095j
-0.127962+0.991779j,+0.928968-0.370160j,+7.047857+0.014056j
+0.603859+0.797091j,+0.954372-0.298619j,+9.446556+0.002318j
+0.454486-0.890754j,-0.889395-0.457140j,-5.751701-6.329381j
+0.894648+0.446771j,+0.996023+0.089092j,+10.652132+2.053050j
-0.353159-0.935563j,-0.881690-0.471828j,-8.113002-6.581316j
+0.999997+0.002440j,-0.658890-0.752240j,-2.271125-6.010599j
+0.216168-0.976356j,-0.156876-0.987618j,-0.606506-10.830015j
-0.890779+0.454438j,+0.379476-0.925202j,+0.363471-6.038300j
-0.121071+0.992644j,+0.728342+0.685214j,+5.463519+8.459645j
-0.718724-0.695296j,+0.999818-0.019079j,+5.842373-2.238520j
+0.904218+0.427072j,+0.356886-0.934148j,+5.567738-6.191969j
-0.263225+0.964735j,-0.456108+0.889924j,-4.438538+10.013599j
-0.690842-0.723006j,-0.254920-0.966962j,-4.111885-9.904714j
-0.555162-0.831742j,+0.999577-0.029077j,+6.331132-2.727844j
-0.536214+0.844082j,-0.609563-0.792737j,-6.485148-3.809652j
+0.679306-0.733855j,-0.871641+0.490145j,-4.935207+1.719598j
+0.570122-0.821560j,+0.241389+0.970428j,+3.641475+5.298747j
-0.896438+0.443169j,+0.241338-0.970441j,-0.758606-6.434021j
-0.682841+0.730567j,+0.080520-0.996753j,-1.404361-5.782323j
-0.313793-0.949491j,-0.909982-0.414647j,-8.221239-6.165649j
+0.990819-0.135198j,-0.464338+0.885658j,-0.742248+6.679670j
+0.988126+0.153647j,-0.251350-0.967896j,+0.953575-7.282229j
+0.920099+0.391687j,-0.249999-0.968246j,+0.760303-6.570909j
-0.329505+0.944154j,-0.977407-0.211367j,-8.807769+1.141522j
+0.204194-0.978930j,+0.604716-0.796441j,+5.450311-9.308321j
-0.590175-0.807275j,+0.469572+0.882894j,+1.986048+4.641329j
+0.477153+0.878820j,-0.379936-0.925013j,-1.608033-4.763640j
+0.201994-0.979387j,+0.876685-0.481065j,+7.619461-6.786680j
-0.018098-0.999836j,+0.139421-0.990233j,+1.061075-10.921374j
-0.572296-0.820047j,+0.115749+0.993279j,-0.790898+5.486087j
+0.089156-0.996018j,-0.866072-0.499919j,-6.661110-6.987404j
+0.979841+0.199779j,-0.188059+0.982158j,+1.435051+8.456598j
+0.994562+0.104143j,+0.628133-0.778106j,+8.008750-5.912419j
-0.724043-0.689755j,+0.565216+0.824943j,+2.349603+4.530276j
-0.992479-0.122418j,+0.010230-0.999948j,-2.895598-8.366835j
+0.070887+0.997484j,-0.994316+0.106474j,-7.741863+3.844244j
+0.564304-0.825567j,-0.592424-0.805626j,-3.046478-8.921712j
+0.808098+0.589048j,-0.443580-0.896235j,-1.124347-5.402734j
-0.977606+0.210446j,+0.919923-0.392100j,+4.426564-2.505462j
-0.979479+0.201547j,-0.979324+0.202300j,-10.773025+2.223043j
+0.877239+0.480054j,+0.979222+0.202793j,+10.465491+3.062505j
-0.116948+0.993138j,+0.572781+0.819708j,+4.231404+9.537082j
-0.873897-0.486112j,+0.225278+0.974294j,-0.819464+6.336021j
-0.931247+0.364388j,+0.973661-0.228002j,+4.995544-0.730849j
-0.436884-0.899518j,-0.366392-0.930461j,-4.241787-10.142239j
+0.946356+0.323126j,-0.724930+0.688822j,-2.960374+6.479955j
-0.097266+0.995258j,-0.853235-0.521526j,-7.117682-1.186433j
+0.453737-0.891136j,-0.990521-0.137359j,-6.562961-3.772282j
+0.767664-0.640853j,+0.032242-0.999480j,+2.560925-9.918399j
+0.976260+0.216602j,-0.035544+0.999368j,+2.644430+8.644750j
-0.857958-0.513721j,-0.871220+0.490892j,-9.543635+2.385976j
+0.260208+0.965553j,+0.978711-0.205244j,+8.610310+1.254706j
-0.551444-0.834212j,-0.373982-0.927436j,-4.646192-9.922122j
-0.157391+0.987536j,-0.798294-0.602268j,-6.858526-1.855532j
-0.999929-0.011894j,-0.938061-0.346470j,-10.504275-2.807444j
+0.277051+0.960855j,-0.490687-0.871336j,-3.094346-4.088120j
-0.114236-0.993454j,+0.327042-0.945010j,+2.273628-10.540439j
+0.442239-0.896897j,-0.934350-0.356355j,-6.148087-5.541536j
-0.914103+0.405481j,+0.654603+0.755973j,+2.494515+7.264226j
-0.231715+0.972784j,+0.982187-0.187906j,+7.162353+1.415107j
-0.986247-0.165278j,+0.513520+0.858077j,+1.149421+6.368784j
+0.963564-0.267477j,+0.292404-0.956295j,+5.229925-8.452790j
+0.879937+0.475090j,+0.953200+0.302339j,+10.265414+3.843984j
+0.882529+0.470259j,-0.800201-0.599732j,-3.754023-3.387078j
-0.823609-0.567158j,-0.420230-0.907417j,-5.832671-8.960812j
-0.999271-0.038177j,+0.745280+0.666751j,+2.964431+5.219477j
-0.954272+0.298938j,+0.756121-0.654432j,+3.186148-4.338643j
-0.690363-0.723464j,+0.760201+0.649689j,+4.010517+3.027117j
+0.304215+0.952603j,-0.895341-0.445381j,-6.250083-0.705240j
+0.562114+0.827060j,-0.120376+0.992728j,+0.723334+10.423007j
-0.549278-0.835640j,-0.972439-0.233158j,-9.427344-4.372182j
-0.001173+0.999999j,-0.908644-0.417572j,-7.272670-0.340578j
+0.999998+0.002200j,-0.949439-0.313952j,-4.595518-2.505016j
-0.987124-0.159957j,-0.912690-0.408652j,-10.262895-3.749084j
-0.422071-0.906563j,-0.691479+0.722396j,-6.798048+3.059483j
+0.823883-0.566761j,-0.234609-0.972090j,+0.594779-9.477001j
-0.069677+0.997570j,-0.754472+0.656332j,-6.244806+8.243368j
+0.996283+0.086144j,+0.996111-0.088102j,+10.957740-0.446388j
-0.834131-0.551566j,+0.877345-0.479860j,+4.516368-5.493576j
-0.510384+0.859946j,-0.836405-0.548112j,-8.222393-1.805055j
+0.974362+0.224986j,-0.444485-0.895786j,-0.632794-6.491332j
+0.659250+0.751924j,-0.999274-0.038101j,-6.016441+1.950967j
-0.251990+0.967730j,+0.090804-0.995869j,-0.029542-5.063761j
+0.271115-0.962547j,+0.112507+0.993651j,+1.713401+5.061567j
+0.664703+0.747108j,-0.758277+0.651932j,-4.072110+7.456781j
-0.298146-0.954520j,-0.327039+0.945011j,-3.510751+4.696526j
-0.945242-0.326369j,+0.332174-0.943218j,-0.178339-8.524854j
+0.712392+0.701781j,-0.058084+0.998312j,+1.672506+10.091837j
-0.806077-0.591811j,+0.540942-0.841060j,+1.909307-8.503910j
+0.975381+0.220527j,-0.510863+0.859662j,-1.160764+7.538877j
+0.071534-0.997438j,+0.415708-0.909498j,+3.540264-10.268301j
-0.557556+0.830139j,-0.375492+0.926825j,-4.676609+9.905021j
+0.802800-0.596248j,+0.764062+0.645142j,+8.520900+3.372396j
-0.839294-0.543678j,+0.496872+0.867824j,+1.457094+5.311557j
-0.999999-0.001111j,+0.865973-0.500091j,+3.927784-4.004063j
+0.976556+0.215265j,-0.639517-0.768777j,-2.186470-5.504419j
+0.926622-0.375995j,-0.518674+0.854972j,-1.369527+5.711792j
-0.952315-0.305118j,+0.026787+0.999641j,-2.642650+7.081775j
+0.979105+0.203354j,-0.951899-0.306413j,-4.677873-1.841244j
+0.352415+0.935844j,+0.221403-0.975182j,+2.828471-4.993927j
+0.563022-0.826442j,-0.739307-0.673368j,-4.225391-7.866272j
-0.091443-0.995810j,-0.855437-0.517908j,-7.117821-7.130693j
+0.356815-0.934175j,-0.970101+0.242702j,-6.690362-0.860913j
-0.857379+0.514685j,-0.192312+0.981334j,-4.110633+9.394726j
+0.673715-0.738992j,+0.836230+0.548379j,+8.710982+2.170059j
-0.999895-0.014491j,+0.674937+0.737875j,+2.399814+5.859527j
-0.945324+0.326131j,-0.718328-0.695705j,-8.582595-4.587245j
+0.490299-0.871554j,+0.426457+0.904508j,+4.882553+4.621400j
+0.915936-0.401324j,-0.811177-0.584801j,-3.741605-5.882380j
+0.751288+0.659975j,+0.949803+0.312850j,+9.852284+4.482722j
-0.552383-0.833590j,-0.995779+0.091782j,-9.623383-1.766517j
-0.850246-0.526386j,+0.102390+0.994744j,-1.731615+6.378796j
+0.956076-0.293120j,+0.341577+0.939854j,+5.600840+6.639471j
-0.474465-0.880275j,+0.068783-0.997632j,-0.873133-10.621877j
+0.985797+0.167943j,+0.960347-0.278807j,+10.640168-1.726625j
-0.053636+0.998561j,-0.698757-0.715359j,-5.750964-2.727192j
+0.378054-0.925784j,-0.784493-0.620138j,-5.141779-7.738456j
+0.329391-0.944194j,+0.606008-0.795459j,+5.836236-9.196250j
+0.191180+0.981555j,+0.800582+0.599223j,+6.978198+7.738448j
-0.782649+0.622463j,+0.965028+0.262147j,+5.372276+3.964565j
-0.913448+0.406956j,+0.999883+0.015280j,+5.258723+1.343113j
+0.917614+0.397473j,+0.977391-0.211441j,+10.571968-0.499107j
-0.449550+0.893255j,+0.305602-0.952159j,+1.096164-4.937510j
+0.928120+0.372282j,-0.459218-0.888324j,-0.889382-5.989744j
-0.272111+0.962266j,+0.040247+0.999190j,-0.494356+10.880316j
-0.927435-0.373983j,+0.159764+0.987155j,-1.504196+6.775292j
+0.309556-0.950881j,-0.542566+0.840013j,-3.411856+3.867464j
+0.864593-0.502473j,+0.977453-0.211154j,+10.413402-3.196650j
-0.166371-0.986063j,+0.990756-0.135659j,+7.426932-4.043463j
+0.917682+0.397316j,+0.974243-0.225501j,+10.546988-0.612063j
-0.308188+0.951326j,-0.782632-0.622485j,-7.185619-2.125900j
+0.984288-0.176569j,-0.800561+0.599251j,-3.451624+4.264302j
-0.364353+0.931261j,+0.143861+0.989598j,+0.057828+10.710566j
+0.812172-0.583418j,-0.686925+0.726728j,-3.058884+4.063572j
-0.100662+0.994921j,+0.493040+0.870007j,+3.642335+9.944815j
+0.998275+0.058717j,-0.898344-0.439292j,-4.191930-3.338187j
+0.339463+0.940619j,+0.596350-0.802724j,+5.789190-3.599937j
+0.831836+0.555022j,+0.768516+0.639831j,+8.643636+6.783709j
-0.878733-0.477313j,+0.583183+0.812341j,+2.029267+5.066785j
-0.998191-0.060117j,+0.886039-0.463610j,+4.093740-3.889232j
-0.994157-0.107939j,-0.653265-0.757129j,-8.208595-6.380851j
+0.992908+0.118889j,-0.282550-0.959253j,+0.718326-7.317355j
-0.852237+0.523156j,-0.525776+0.850623j,-6.762921+8.374452j
-0.938593-0.345026j,+0.954697+0.297581j,+4.821795+1.345565j
+0.725495-0.688227j,-0.296896-0.954910j,-0.198686-9.703960j
-0.824963+0.565187j,+0.998083-0.061890j,+5.509775+1.200442j
+0.714786-0.699343j,-0.976180+0.216961j,-5.665084-0.362343j
+0.506764-0.862085j,-0.417403-0.908721j,-1.818933-9.856025j
-0.879027+0.476772j,+0.983782-0.179367j,+5.233177-0.004617j
+0.140570+0.990071j,-0.158154-0.987414j,-0.843522-4.929103j
-0.140713+0.990050j,-0.999874+0.015847j,-8.421134+3.096924j
+0.789184+0.614157j,+0.836717+0.547636j,+9.061287+6.223557j
-0.729323-0.684169j,-0.837723-0.546096j,-8.889752-6.421273j
-0.892138+0.451763j,+0.050995+0.998699j,-2.268457+9.344881j
-0.990676-0.136238j,+0.181229-0.983441j,-1.522194-8.276240j
-0.729581+0.683894j,+0.627703-0.778453j,+2.832883-4.175939j
-0.788362+0.615212j,-0.442819+0.896611j,-5.907636+9.018525j
+0.980388+0.197075j,+0.724001-0.689799j,+8.733172-4.927168j
-0.858193-0.513328j,-0.254076-0.967184j,-4.607184-9.277457j
-0.480967+0.876739j,-0.567672+0.823255j,-5.984275+9.216256j
+0.345786+0.938313j,+0.333604-0.942713j,+3.706192-4.726766j
+0.759144+0.650922j,+0.895692-0.444674j,+9.442971-1.604629j
-0.018899+0.999821j,-0.965916-0.258856j,-7.784024+0.928618j
+0.007736+0.999970j,+0.657307-0.753623j,+5.281665-3.029073j
+0.453325-0.891345j,-0.148549-0.988905j,+0.171582-10.585276j
-0.680723-0.732541j,+0.685351+0.728213j,+3.440640+3.628079j
-0.750255+0.661148j,+0.992721+0.120440j,+5.690998+2.946966j
+0.449674+0.893193j,+0.982741-0.184984j,+9.210955+1.199702j
-0.926043-0.377417j,-0.211300-0.977421j,-4.468530-8.951622j
-0.915816-0.401599j,+0.024429+0.999702j,-2.552013+6.792816j
+0.961521-0.274731j,-0.404644-0.914474j,-0.352589-8.139989j
-0.954241+0.299040j,+0.797618-0.603163j,+3.518223-3.928182j
+0.990113+0.140271j,+0.798056+0.602584j,+9.354785+5.241482j
+0.989226+0.146399j,+0.202441+0.979294j,+4.587208+8.273551j
-0.926797+0.375562j,+0.903857-0.427836j,+4.450460-2.296000j
-0.730413-0.683005j,+0.676440-0.736498j,+3.220279-7.940999j
-0.635910-0.771763j,+0.187939-0.982181j,-0.404214-10.172735j
+0.983427+0.181302j,+0.028622-0.999590j,+3.179257-7.452815j
-0.999587+0.028744j,+0.020273-0.999794j,-2.836578-7.912125j
-0.981256+0.192708j,+0.063047+0.998011j,-2.439391+8.562208j
+0.857741+0.514082j,+0.163869-0.986482j,+3.884173-6.349612j
-0.280352-0.959897j,+0.999851-0.017251j,+7.157753-3.017700j
+0.660236+0.751058j,+0.999556-0.029800j,+9.977155+2.014773j
+0.126507-0.991966j,-0.235549+0.971863j,-1.504869+4.799003j
-0.991821-0.127640j,-0.298577+0.954386j,-5.364074+7.252164j
-0.828015+0.560706j,-0.648683+0.761058j,-7.673511+7.770586j
-0.964557+0.263876j,+0.958439-0.285296j,+4.773845-1.490741j
-0.906004+0.423269j,-0.815272-0.579078j,-9.240190-3.362816j
+0.928826-0.370516j,+0.067476+0.997721j,+3.326285+6.870220j
+0.819092-0.573662j,-0.904433-0.426615j,-4.778190-5.133908j
-0.844450-0.535635j,+0.960553+0.278096j,+5.151078+0.617861j
+0.859471-0.511184j,-0.998460-0.055478j,-5.409266-1.977373j
+0.547833+0.836588j,-0.405844+0.913943j,-1.603249+9.821303j
+0.993497-0.113861j,-0.015282+0.999883j,+2.858232+7.657482j
+0.793681-0.608334j,-0.552476+0.833529j,-2.038763+4.843229j
+0.576264-0.817263j,-0.614214-0.789139j,-3.184920-8.764906j
+0.751763-0.659434j,+0.195281+0.980747j,+3.817536+5.867678j
+0.956318-0.292329j,-0.632373+0.774664j,-2.190033+5.320324j
-0.101038+0.994883j,+0.380578-0.924749j,+2.741506-4.413344j
+0.991618+0.129208j,+0.682837+0.730571j,+8.437547+6.232190j
-0.735771-0.677231j,+0.142619+0.989778j,-1.066357+5.886529j
-0.972760-0.231815j,+0.090694-0.995879j,-2.192726-8.662475j
-0.985507-0.169634j,-0.402408-0.915461j,-6.175782-7.832587j
+0.992903-0.118927j,+0.832879-0.553455j,+9.641743-4.784418j
-0.890608+0.454772j,+0.849430+0.527702j,+4.123614+5.585933j
+0.639691+0.768633j,-0.297064+0.954858j,-0.457441+9.944758j
+0.206945-0.978353j,-0.949884+0.312602j,-6.978240-0.434244j
-0.945719+0.324984j,-0.900872-0.434084j,-10.044137-2.497719j
-0.423139-0.906065j,-0.841992+0.539490j,-8.005352+1.597727j
+0.933596-0.358327j,-0.533319+0.845914j,-1.465767+5.692331j
-0.594853-0.803835j,+0.927044+0.374952j,+5.631795+0.588112j
-0.753131-0.657871j,+0.852335-0.522996j,+4.559289-6.157580j
-0.999822-0.018875j,-0.498866-0.866679j,-6.990396-6.990057j
+0.689660+0.724134j,+0.853710+0.520748j,+8.898662+6.338386j
-0.934647-0.355576j,-0.990273-0.139139j,-10.726125-2.179837j
+0.347116+0.937822j,-0.951880+0.306471j,-6.573693+5.265231j
-0.343205-0.939260j,+0.687319+0.726356j,+4.468933+2.993067j
-0.883432+0.468559j,+0.682986+0.730432j,+2.813589+7.249132j
+0.520683+0.853750j,+0.743549-0.668682j,+7.510440-2.788203j
-0.978694-0.205324j,+0.903652+0.428267j,+4.293136+2.810163j
-0.948295+0.317391j,+0.662320+0.749221j,+2.453679+6.945938j
+0.091827+0.995775j,+0.986053-0.166430j,+8.163907+1.655881j
-0.368940-0.929453j,+0.489969-0.871740j,+2.812934-9.762279j
-0.772619-0.634870j,-0.685516+0.728057j,-7.801987+3.919848j
+0.221342+0.975196j,+0.049656+0.998766j,+1.061276+10.915719j
-0.267998-0.963420j,+0.635260-0.772298j,+4.278086-9.068646j
+0.696745+0.717319j,-0.247739+0.968827j,+0.108321+9.902570j
-0.721794-0.692108j,-0.209410-0.977828j,-3.840661-9.898947j
+0.855670-0.517522j,+0.952434-0.304746j,+10.186478-3.990537j
-0.884282-0.466953j,-0.542646+0.839961j,-6.994018+5.318830j
+0.189458+0.981889j,+0.999129+0.041723j,+8.561408+3.279453j
-0.232003+0.972715j,-0.842759+0.538291j,-7.438079+7.224477j
-0.749394+0.662125j,+0.987043+0.160458j,+5.648160+3.270037j
+0.363412+0.931629j,-0.904993+0.425426j,-6.149711+6.198294j
+0.975359+0.220625j,-0.963869+0.266377j,-4.784876+2.792888j
+0.956559-0.291540j,+0.791231+0.611518j,+9.199522+4.017524j
+0.748167+0.663510j,+0.699683-0.714454j,+7.841962-3.725099j
+0.975770+0.218799j,-0.968817-0.247778j,-4.823225-1.325827j
+0.997142+0.075544j,+0.886864-0.462031j,+10.086338-3.469615j
+0.044387+0.999014j,+0.021833+0.999762j,+0.307823+10.995136j
-0.801584+0.597882j,+0.921916-0.387391j,+4.970573-1.305479j
-0.702338-0.711844j,+0.197670-0.980269j,-0.525652-9.977681j
-0.438143+0.898905j,-0.945007+0.327049j,-8.874487+5.313110j
-0.108474+0.994099j,-0.587301-0.809369j,-5.023830-3.492652j
+0.566147-0.824304j,-0.454357-0.890820j,-1.936412-9.599471j
-0.670966-0.741488j,-0.988468-0.151430j,-9.920642-3.435905j
-0.480672+0.876900j,+0.998669-0.051575j,+6.547336+2.218097j
-0.992454+0.122614j,+0.532742+0.846278j,+1.284571+7.138066j
+0.451198+0.892424j,-0.220057-0.975487j,-0.406866-5.126624j
+0.985632+0.168907j,-0.991157+0.132691j,-4.972363+1.568251j
+0.999913+0.013153j,-0.350541-0.936547j,+0.195410-7.452919j
+0.144326+0.989530j,-0.989521-0.144391j,-7.483187+1.813459j
-0.037809+0.999285j,+0.791925-0.610619j,+6.221971-1.887096j
-0.793120+0.609066j,-0.673697+0.739008j,-7.768934+7.739260j
-0.692096-0.721806j,-0.819642+0.572876j,-8.633424+2.417591j
-0.993424+0.114492j,-0.978439-0.206538j,-10.807781-1.308829j
-0.259719+0.965684j,+0.999962-0.008733j,+7.220537+2.827188j
-0.022881+0.999738j,+0.553207+0.833044j,+4.357015+9.663565j
+0.915263+0.402856j,+0.862710-0.505699j,+9.647470-2.837024j
-0.396027+0.918239j,-0.998210-0.059811j,-9.173759+2.276228j
+0.103191-0.994662j,-0.077202+0.997015j,-0.308041+4.992139j
-0.195381-0.980727j,-0.842531+0.538647j,-7.326394+1.366997j
-0.311763+0.950160j,-0.711985-0.702195j,-6.631169-2.767079j
-0.992596+0.121459j,+0.346105+0.938196j,-0.208953+7.869946j
-0.221581+0.975142j,-0.578104+0.815963j,-5.289578+9.453129j
+0.976962-0.213415j,+0.945687-0.325078j,+10.496384-3.240865j
-0.297753-0.954643j,-0.148740+0.988876j,-2.083177+5.047083j
-0.923084-0.384599j,+0.354438+0.935079j,+0.066255+6.326838j
-0.019679-0.999806j,-0.105052+0.994467j,-0.899453+4.956315j
+0.190241-0.981737j,-0.320885+0.947118j,-1.996358+4.631732j
-0.576676-0.816973j,+0.948420-0.317016j,+5.857332-4.987049j
-0.804102-0.594492j,-0.260026+0.965602j,-4.492514+5.941337j
+0.373085+0.927797j,+0.141538-0.989933j,+2.251560-5.136070j
-0.561785-0.827283j,+0.090494-0.995897j,-0.961404-10.449025j
-0.989743-0.142858j,+0.067052+0.997750j,-2.432816+7.553423j
-0.339678+0.940542j,-0.870966+0.491343j,-7.986765+6.752368j
-0.948509+0.316750j,-0.916076+0.401005j,-10.174136+4.158285j
-0.762257+0.647274j,-0.955785+0.294068j,-9.933047+4.294367j
-0.395681-0.918388j,+0.955262-0.295760j,+6.455055-5.121247j
+0.077635+0.996982j,-0.878723+0.477333j,-6.796877+6.809609j
-0.833365-0.552723j,+0.381374-0.924421j,+0.550902-9.053536j
-0.676576+0.736373j,+0.417240+0.908796j,+1.308190+9.479490j
-0.652447-0.757834j,-0.683009+0.730410j,-7.421415+3.569775j
+0.276203-0.961099j,+0.324891+0.945751j,+3.427736+4.682713j
+0.187608-0.982244j,+0.885979+0.463725j,+7.650657+0.763071j
-0.983938-0.178511j,+0.847214+0.531252j,+3.825897+3.714483j
+0.503133-0.864209j,+0.114140-0.993465j,+2.422522-10.540343j
-0.060924+0.998142j,+0.847581+0.530667j,+6.597872+7.239762j
-0.911249-0.411856j,+0.169900-0.985461j,-1.374543-9.119259j
-0.852048+0.523464j,+0.089658+0.995973j,-1.838881+9.538174j
+0.009320+0.999957j,-0.478808-0.877920j,-3.802505-4.023487j
-0.320532-0.947238j,+0.355338+0.934738j,+1.881105+4.636191j
-0.987845-0.155445j,-0.842593-0.538552j,-9.704274-4.774748j
-0.568883+0.822418j,-0.684923+0.728615j,-7.186035+8.296177j
-0.779467-0.626443j,+0.471408+0.881915j,+1.432860+5.175994j
-0.375614+0.926776j,+0.891578+0.452867j,+6.005782+6.403267j
-0.931372+0.364070j,-0.423162+0.906054j,-6.179409+8.340643j
+0.977375-0.211515j,-0.820671-0.571400j,-3.633248-5.205749j
-0.900789-0.434257j,-0.307597+0.951517j,-5.163139+6.309363j
+0.733605-0.679576j,-0.962118+0.272634j,-5.496126+0.142346j
+0.881544-0.472102j,+0.872474-0.488661j,+9.624422-5.325593j
+0.993349+0.115146j,-0.428453+0.903564j,-0.447581+7.573950j
+0.857039-0.515251j,+0.528586+0.848880j,+6.799803+5.245286j
+0.648112-0.761545j,+0.530509-0.847679j,+6.188408-9.066070j
+0.704997+0.709210j,-0.857160+0.515051j,-4.742288+6.248036j
-0.887768+0.460291j,+0.927286+0.374354j,+4.754983+4.375707j
+0.915013+0.403424j,+0.998914-0.046602j,+10.736348+0.837451j
+0.697134+0.716941j,-0.933144+0.359503j,-5.373749+5.026845j
+0.100477-0.994939j,+0.456144+0.889906j,+3.950584+4.134428j
+0.981734+0.190260j,+0.987551+0.157301j,+10.845608+1.829184j
-0.864171+0.503199j,-0.999442-0.033410j,-10.588046+1.242316j
-0.967843+0.251554j,-0.196662-0.980471j,-4.476827-7.089109j
-0.730013-0.683434j,+0.923291-0.384102j,+5.196286-5.123119j
-0.992303-0.123833j,-0.859338-0.511407j,-9.851617-4.462757j
-0.944164+0.329475j,-0.331360+0.943505j,-5.483370+8.536461j
+0.991461-0.130407j,-0.760633+0.649182j,-3.110680+4.802238j
+0.999360+0.035760j,+0.752377-0.658732j,+9.017101-5.162578j
-0.277550-0.960711j,-0.986166+0.165761j,-8.721978-1.556044j
-0.999999+0.001651j,+0.844289-0.535888j,+3.754318-4.282149j
-0.711948+0.702232j,-0.997835+0.065766j,-10.118525+2.632823j
+0.430571+0.902557j,-0.427850-0.903850j,-2.131083-4.523130j
+0.957681-0.287832j,+0.509066+0.860727j,+6.945571+6.022324j
-0.496004-0.868320j,+0.885185-0.465239j,+5.593468-6.326875j
-0.595295-0.803507j,-0.997031-0.077000j,-9.762135-3.026519j
+0.127811+0.991799j,-0.736166-0.676801j,-5.505893-2.439016j
+0.990178+0.139816j,+0.917995+0.396591j,+10.314495+3.592179j
-0.340942-0.940084j,-0.998294+0.058389j,-9.009178-2.353141j
-0.781349+0.624095j,+0.534428-0.845214j,+1.931374-4.889430j
